Year;Afghanistan;Albania;Algeria;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahrain;Bangladesh;Belarus;Belgium;Benin;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;Bulgaria;Burkina Faso;Burundi;Cambodia;Cameroon;Canada;Chad;Chile;China;Colombia;Congo (Brazzaville);Congo (Kinshasa);Costa Rica;Croatia;Cyprus;Czech Republic;Denmark;Dominican Republic;Ecuador;Egypt;El Salvador;Estonia;Ethiopia;Finland;France;Gabon;Georgia;Germany;Ghana;Greece;Guatemala;Guinea;Haiti;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Ivory Coast;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Latvia;Lebanon;Liberia;Libya;Lithuania;Luxembourg;Madagascar;Malawi;Malaysia;Mali;Malta;Mauritania;Mauritius;Mexico;Moldova;Mongolia;Montenegro;Morocco;Myanmar;Nepal;Netherlands;New Zealand;Nicaragua;Niger;Nigeria;North Cyprus;Norway;Pakistan;Palestinian Territories;Panama;Paraguay;Peru;Philippines;Poland;Portugal;Qatar;Romania;Russia;Rwanda;Saudi Arabia;Senegal;Serbia;Sierra Leone;Singapore;Slovakia;Slovenia;South Africa;South Korea;Spain;Sri Lanka;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Togo;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Uganda;Ukraine;United Arab Emirates;United Kingdom;United States;Uruguay;Uzbekistan;Venezuela;Vietnam;Yemen;Zambia;Zimbabwe
2015-12-31 23:00:00;3.575;4.959;5.605;6.574;4.35;7.284;7.2;5.2120000000000015;5.96;4.694;5.813;6.937;3.34;5.252999999999999;5.89;4.949;4.332;6.983;4.218;3.5869999999999997;2.905;3.819;4.252;7.4270000000000005;3.667;6.67;5.14;6.477;3.989;4.5169999999999995;7.226;5.7589999999999995;5.689;6.505;7.527;4.885;5.975;4.194;6.13;5.428999999999999;4.512;7.4060000000000015;6.575;3.8960000000000004;4.297;6.75;4.633;4.857;6.1229999999999976;3.656;4.518;4.788;5.474;4.8;7.561;4.565;5.399;4.686;4.677;6.94;7.278;5.9479999999999995;3.655;5.709;5.987;5.192;5.855;4.419;5.5889999999999995;6.295;5.2860000000000005;5.098;4.8389999999999995;4.5710000000000015;5.754;5.8329999999999975;6.9460000000000015;3.681;4.292;5.77;3.995;6.3020000000000005;4.436;5.477;7.187;5.888999999999999;4.874;5.192;5.013;4.3069999999999995;4.513999999999999;7.377999999999999;7.2860000000000005;5.827999999999999;3.845;5.268;5.695;7.522;5.194;4.715;6.7860000000000005;5.877999999999999;5.824;5.073;5.791;5.102;6.6110000000000015;5.124;5.716;3.465;6.4110000000000005;3.904;5.122999999999998;4.507;6.797999999999999;5.995;5.848;4.6419999999999995;5.984;6.329;4.271;7.364;7.5870000000000015;3.0060000000000002;6.297999999999999;4.7860000000000005;3.781;6.455;2.839;6.1679999999999975;4.739;5.332000000000002;5.547999999999999;3.931;4.681;6.901;6.867000000000001;7.119;6.485;6.002999999999999;6.81;5.36;4.077;5.129;4.61
2016-12-31 23:00:00;3.36;4.655;6.355;6.65;4.36;7.313;7.119;5.291;6.218;4.643;5.8020000000000005;6.928999999999999;3.484;5.1960000000000015;5.822;5.162999999999999;3.9739999999999998;6.952000000000001;4.217;3.739;2.905;3.907;4.513;7.404;3.763;6.705;5.245;6.481;4.2360000000000015;4.272;7.0870000000000015;5.4879999999999995;5.546;6.596;7.526;5.155;5.976;4.362;6.068;5.517;4.508;7.4129999999999985;6.478;4.121;4.252;6.994;4.276;5.033;6.324;3.6069999999999998;4.0280000000000005;4.871;5.4579999999999975;5.145;7.501;4.404;5.314;4.813;4.575;6.907;7.267;5.977;3.9160000000000004;5.51;5.921;5.303;5.919;4.356;5.401;6.239;5.185;5.56;5.129;3.622;5.615;5.813;6.871;3.695;4.1560000000000015;6.005;4.073;6.4879999999999995;4.2010000000000005;5.648;6.778;5.897;4.907;5.1610000000000005;5.151;4.395;4.793;7.338999999999999;7.334;5.992000000000001;3.8560000000000003;4.875;5.771;7.4979999999999976;5.1320000000000014;4.754;6.7010000000000005;5.537999999999999;5.742999999999999;5.279;5.835;5.122999999999998;6.375;5.528;5.856;3.515;6.379;4.218999999999999;5.1770000000000005;4.635;6.739;6.077999999999999;5.768;4.459;5.835;6.3610000000000015;4.415;7.291;7.508999999999999;3.069;6.379;4.996;3.6660000000000004;6.474;3.303;6.1679999999999975;5.045;5.388999999999999;5.6579999999999995;3.739;4.324;6.5729999999999995;6.725;7.104;6.545;5.987;6.084;5.061;3.7239999999999998;4.795;4.1930000000000005
2017-12-31 23:00:00;3.7939999103546103;4.64400005340576;5.8720002174377415;6.59899997711182;4.37599992752075;7.28399991989136;7.00600004196167;5.234000205993652;6.08699989318848;4.60799980163574;5.5689997673034695;6.89099979400635;3.65700006484985;5.01100015640259;5.82299995422363;5.18200016021729;3.7660000324249294;6.6350002288818395;4.71400022506714;4.03200006484985;2.90499997138977;4.1680002212524405;4.69500017166138;7.31599998474121;3.9360001087188703;6.65199995040894;5.2729997634887695;6.35699987411499;4.29099988937378;4.2800002098083505;7.0789999961853;5.2930002212524405;5.62099981307983;6.60900020599365;7.52199983596802;5.230000019073491;6.00799989700317;4.7350001335144;6.0029997825622585;5.61100006103516;4.46000003814697;7.468999862670901;6.44199991226196;4.46500015258789;4.28599977493286;6.9510002136230495;4.11999988555908;5.227000236511231;6.4539999961853;3.50699996948242;3.6029999256133998;5.1810002326965305;5.47200012207031;5.32399988174438;7.50400018692017;4.31500005722046;5.26200008392334;4.69199991226196;4.49700021743774;6.977000236511231;7.212999820709231;5.96400022506714;4.17999982833862;5.31099987030029;5.92000007629395;5.33599996566772;5.8189997673034695;4.55299997329712;5.27899980545044;6.10500001907349;5.0040001869201705;5.849999904632571;5.22499990463257;3.532999992370609;5.525000095367429;5.90199995040894;6.86299991607666;3.64400005340576;3.97000002861023;6.08400011062622;4.19000005722046;6.52699995040894;4.29199981689453;5.62900018692017;6.57800006866455;5.837999820709231;4.95499992370605;5.23699998855591;5.2350001335144;4.54500007629395;4.961999893188481;7.3769998550415;7.31400012969971;6.07100009918213;4.02799987792969;5.07399988174438;5.80999994277954;7.537000179290769;5.26900005340576;4.77500009536743;6.4520001411438;5.493000030517581;5.71500015258789;5.42999982833862;5.97300004959106;5.19500017166138;6.375;5.824999809265139;5.962999820709231;3.47099995613098;6.343999862670901;4.53499984741211;5.39499998092651;4.70900011062622;6.57200002670288;6.09800004959106;5.75799989700317;4.8289999961853;5.837999820709231;6.40299987792969;4.44000005722046;7.28399991989136;7.49399995803833;3.46199989318848;6.42199993133545;5.04099988937378;3.34899997711182;6.4239997863769505;3.4949998855590803;6.1680002212524405;4.80499982833862;5.5;5.82200002670288;4.08099985122681;4.09600019454956;6.6479997634887695;6.71400022506714;6.993000030517581;6.4539999961853;5.97100019454956;5.25;5.07399988174438;3.59299993515015;4.513999938964839;3.875
2018-12-31 23:00:00;3.6319999999999997;4.586;5.295;6.388;4.3210000000000015;7.272;7.138999999999999;5.2010000000000005;6.105;4.5;5.483;6.9270000000000005;4.141;5.082;5.7520000000000024;5.129;3.59;6.419;4.933;4.4239999999999995;2.905;4.433;4.975;7.3279999999999985;4.301;6.476;5.246;6.26;4.559;4.245;7.072;5.3210000000000015;5.7620000000000005;6.711;7.555;5.3020000000000005;5.973;4.419;6.1670000000000025;5.739;4.35;7.6320000000000014;6.489;4.758;4.34;6.965;4.657;5.358;6.3820000000000014;3.964;3.582;5.504;5.43;5.62;7.495;4.19;5.093;4.707;4.456;6.977;6.814;6.0;4.671;5.89;5.915;5.1610000000000005;5.79;4.41;5.662000000000001;6.0829999999999975;5.131;5.933;5.358;3.495;5.566;5.952000000000001;6.91;3.7739999999999996;3.5869999999999997;6.322;4.447;6.6270000000000024;4.356;5.891;6.4879999999999995;5.64;5.125;5.347;5.254;4.308;4.88;7.441;7.324;6.141;4.166;5.155;5.835;7.5939999999999985;5.472;4.743;6.43;5.681;5.662999999999999;5.524;6.1229999999999976;5.41;6.374;5.945;5.81;3.408;6.371;4.631;5.398;4.5710000000000015;6.343;6.172999999999999;5.9479999999999995;4.724;5.875;6.31;4.471;7.314;7.487;3.4619999999999997;6.441;5.199;3.303;6.072;3.9989999999999997;6.192;4.592;5.483;5.636;4.1610000000000005;4.103;6.774;7.19;6.886;6.379;6.096;4.806;5.103;3.355;4.377;3.6919999999999997
2019-12-31 23:00:00;3.2030000000000003;4.718999999999999;5.211;6.086;4.559;7.228;7.246;5.207999999999998;6.199;4.456;5.3229999999999995;6.922999999999999;4.883;5.082;5.779;5.386;3.488;6.3;5.011;4.587;3.775;4.7;5.044;7.278;4.35;6.444;5.191;6.125;4.812;4.418;7.1670000000000025;5.432;6.046;6.852;7.6;5.425;6.028;4.166;6.252999999999999;5.893;4.2860000000000005;7.769;6.5920000000000005;4.7989999999999995;4.519;6.985;4.996;5.287000000000001;6.436;4.534;3.597;5.86;5.43;5.757999999999999;7.494;4.015;5.192;4.548;4.437;7.021;7.138999999999999;6.223;4.944;5.89;5.886;4.9060000000000015;5.809;4.5089999999999995;6.1;6.021;5.261;5.94;5.197;3.975;5.525;6.149;7.09;3.9330000000000003;3.41;5.3389999999999995;4.39;6.726;4.49;5.888;6.595;5.529;5.285;5.523;5.207999999999998;4.36;4.913;7.487999999999999;7.307;6.105;4.628;5.265;5.718;7.5539999999999985;5.653;4.6960000000000015;6.3210000000000015;5.742999999999999;5.697;5.631;6.182;5.693;6.374;6.07;5.648;3.3339999999999996;6.375;4.681;5.603;4.374;6.2620000000000005;6.1979999999999995;6.117999999999999;4.7219999999999995;5.895;6.354;4.3660000000000005;7.343;7.48;3.4619999999999997;6.4460000000000015;5.4670000000000005;3.2310000000000003;6.007999999999999;4.085;6.192;4.461;5.3729999999999976;5.247000000000001;4.189;4.332;6.825;7.053999999999999;6.892;6.2929999999999975;6.1739999999999995;4.707;5.175;3.38;4.107;3.6630000000000003
